Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
31/12/2025;00:33:56;Voiture;Comedie;396;664;Open;43.60856092;3.87976196
31/12/2025;00:33:56;Voiture;Corum;342;480;Open;43.61388821;3.88225773
31/12/2025;00:33:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;00:33:56;Voiture;Foch;556;620;Open;43.61074912;3.87657084
31/12/2025;00:33:56;Voiture;Gambetta;155;452;Open;43.60695138;3.87137436
31/12/2025;00:33:56;Voiture;Gare;444;656;Open;43.604024;3.87891
31/12/2025;00:33:56;Voiture;Triangle;350;434;Open;43.60923384;3.88184418
31/12/2025;00:33:56;Voiture;Pitot;491;590;Open;43.61224494;3.87019117
31/12/2025;00:33:56;Voiture;Circe;1012;1200;Open;43.60495377;3.9178495
31/12/2025;00:33:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;00:33:56;Voiture;Mosson;311;328;Open;43.61623716;3.81966554
31/12/2025;00:33:56;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
31/12/2025;00:33:56;Voiture;Sablassou;291;379;Open;43.63419194;3.92229536
31/12/2025;00:33:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;00:33:56;Voiture;Euromedecine;176;239;Open;43.63895359;3.82772365
31/12/2025;00:33:56;Voiture;Occitanie;561;615;Open;43.63456232;3.84859796
31/12/2025;00:33:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;00:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;00:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;00:33:56;Voiture;Charles de Gaulle;172;260;Open;43.6285421;3.8977621
31/12/2025;00:33:56;Voiture;Polygone;1664;1911;Open;43.607697;3.88515
31/12/2025;00:33:56;Voiture;Arc de Triomphe;135;440;Open;43.61100267;3.8732007
31/12/2025;00:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;00:43:56;Voiture;Antigone;170;239;Open;43.60871606;3.88881893
31/12/2025;00:43:56;Voiture;Comedie;400;664;Open;43.60856092;3.87976196
31/12/2025;00:43:56;Voiture;Corum;343;480;Open;43.61388821;3.88225773
31/12/2025;00:43:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;00:43:56;Voiture;Foch;560;620;Open;43.61074912;3.87657084
31/12/2025;00:43:56;Voiture;Gambetta;156;452;Open;43.60695138;3.87137436
31/12/2025;00:43:56;Voiture;Gare;444;656;Open;43.604024;3.87891
31/12/2025;00:43:56;Voiture;Triangle;351;434;Open;43.60923384;3.88184418
31/12/2025;00:43:56;Voiture;Pitot;494;590;Open;43.61224494;3.87019117
31/12/2025;00:43:56;Voiture;Circe;1012;1200;Open;43.60495377;3.9178495
31/12/2025;00:43:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;00:43:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
31/12/2025;00:43:56;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
31/12/2025;00:43:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
31/12/2025;00:43:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;00:43:56;Voiture;Euromedecine;176;239;Open;43.63895359;3.82772365
31/12/2025;00:43:56;Voiture;Occitanie;560;615;Open;43.63456232;3.84859796
31/12/2025;00:43:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;00:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;00:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;00:43:56;Voiture;Charles de Gaulle;173;260;Open;43.6285421;3.8977621
31/12/2025;00:43:56;Voiture;Polygone;1674;1911;Open;43.607697;3.88515
31/12/2025;00:43:56;Voiture;Arc de Triomphe;137;440;Open;43.61100267;3.8732007
31/12/2025;00:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;00:53:56;Voiture;Antigone;170;239;Open;43.60871606;3.88881893
31/12/2025;00:53:56;Voiture;Comedie;404;664;Open;43.60856092;3.87976196
31/12/2025;00:53:56;Voiture;Corum;345;480;Open;43.61388821;3.88225773
31/12/2025;00:53:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;00:53:56;Voiture;Foch;565;620;Open;43.61074912;3.87657084
31/12/2025;00:53:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;00:53:56;Voiture;Gare;444;656;Open;43.604024;3.87891
31/12/2025;00:53:56;Voiture;Triangle;352;434;Open;43.60923384;3.88184418
31/12/2025;00:53:56;Voiture;Pitot;496;590;Open;43.61224494;3.87019117
31/12/2025;00:53:56;Voiture;Circe;1017;1200;Open;43.60495377;3.9178495
31/12/2025;00:53:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;00:53:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
31/12/2025;00:53:56;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
31/12/2025;00:53:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
31/12/2025;00:53:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;00:53:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;00:53:56;Voiture;Occitanie;560;615;Open;43.63456232;3.84859796
31/12/2025;00:53:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;00:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;00:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;00:53:56;Voiture;Charles de Gaulle;172;260;Open;43.6285421;3.8977621
31/12/2025;00:53:56;Voiture;Polygone;1670;1911;Open;43.607697;3.88515
31/12/2025;00:53:56;Voiture;Arc de Triomphe;137;440;Open;43.61100267;3.8732007
31/12/2025;00:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:03:56;Voiture;Antigone;170;239;Open;43.60871606;3.88881893
31/12/2025;01:03:56;Voiture;Comedie;408;664;Open;43.60856092;3.87976196
31/12/2025;01:03:56;Voiture;Corum;346;480;Open;43.61388821;3.88225773
31/12/2025;01:03:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;01:03:56;Voiture;Foch;569;620;Open;43.61074912;3.87657084
31/12/2025;01:03:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;01:03:56;Voiture;Gare;445;656;Open;43.604024;3.87891
31/12/2025;01:03:56;Voiture;Triangle;352;434;Open;43.60923384;3.88184418
31/12/2025;01:03:56;Voiture;Pitot;496;590;Open;43.61224494;3.87019117
31/12/2025;01:03:56;Voiture;Circe;1019;1200;Open;43.60495377;3.9178495
31/12/2025;01:03:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:03:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
31/12/2025;01:03:56;Voiture;Sabines;166;285;Open;43.58383263;3.8602246
31/12/2025;01:03:56;Voiture;Sablassou;293;379;Open;43.63419194;3.92229536
31/12/2025;01:03:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:03:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:03:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
31/12/2025;01:03:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:03:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:03:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:03:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
31/12/2025;01:03:56;Voiture;Polygone;1682;1911;Open;43.607697;3.88515
31/12/2025;01:03:56;Voiture;Arc de Triomphe;139;440;Open;43.61100267;3.8732007
31/12/2025;01:03:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:13:56;Voiture;Antigone;170;239;Open;43.60871606;3.88881893
31/12/2025;01:13:56;Voiture;Comedie;415;664;Open;43.60856092;3.87976196
31/12/2025;01:13:56;Voiture;Corum;349;480;Open;43.61388821;3.88225773
31/12/2025;01:13:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;01:13:56;Voiture;Foch;571;620;Open;43.61074912;3.87657084
31/12/2025;01:13:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;01:13:56;Voiture;Gare;446;656;Open;43.604024;3.87891
31/12/2025;01:13:56;Voiture;Triangle;354;434;Open;43.60923384;3.88184418
31/12/2025;01:13:56;Voiture;Pitot;498;590;Open;43.61224494;3.87019117
31/12/2025;01:13:56;Voiture;Circe;1023;1200;Open;43.60495377;3.9178495
31/12/2025;01:13:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:13:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
31/12/2025;01:13:56;Voiture;Sabines;166;285;Open;43.58383263;3.8602246
31/12/2025;01:13:56;Voiture;Sablassou;293;379;Open;43.63419194;3.92229536
31/12/2025;01:13:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:13:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:13:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
31/12/2025;01:13:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:13:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:13:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:13:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
31/12/2025;01:13:56;Voiture;Polygone;1688;1911;Open;43.607697;3.88515
31/12/2025;01:13:56;Voiture;Arc de Triomphe;140;440;Open;43.61100267;3.8732007
31/12/2025;01:13:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:23:56;Voiture;Antigone;169;239;Open;43.60871606;3.88881893
31/12/2025;01:23:56;Voiture;Comedie;426;664;Open;43.60856092;3.87976196
31/12/2025;01:23:56;Voiture;Corum;351;480;Open;43.61388821;3.88225773
31/12/2025;01:23:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;01:23:56;Voiture;Foch;573;620;Open;43.61074912;3.87657084
31/12/2025;01:23:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;01:23:56;Voiture;Gare;448;656;Open;43.604024;3.87891
31/12/2025;01:23:56;Voiture;Triangle;355;434;Open;43.60923384;3.88184418
31/12/2025;01:23:56;Voiture;Pitot;500;590;Open;43.61224494;3.87019117
31/12/2025;01:23:56;Voiture;Circe;1024;1200;Open;43.60495377;3.9178495
31/12/2025;01:23:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:23:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
31/12/2025;01:23:56;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
31/12/2025;01:23:56;Voiture;Sablassou;293;379;Open;43.63419194;3.92229536
31/12/2025;01:23:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:23:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:23:56;Voiture;Occitanie;563;615;Open;43.63456232;3.84859796
31/12/2025;01:23:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:23:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:23:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:23:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
31/12/2025;01:23:56;Voiture;Polygone;1688;1911;Open;43.607697;3.88515
31/12/2025;01:23:56;Voiture;Arc de Triomphe;143;440;Open;43.61100267;3.8732007
31/12/2025;01:23:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:33:56;Voiture;Antigone;169;239;Open;43.60871606;3.88881893
31/12/2025;01:33:56;Voiture;Comedie;431;664;Open;43.60856092;3.87976196
31/12/2025;01:33:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
31/12/2025;01:33:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
31/12/2025;01:33:56;Voiture;Foch;574;620;Open;43.61074912;3.87657084
31/12/2025;01:33:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;01:33:56;Voiture;Gare;449;656;Open;43.604024;3.87891
31/12/2025;01:33:56;Voiture;Triangle;358;434;Open;43.60923384;3.88184418
31/12/2025;01:33:56;Voiture;Pitot;502;590;Open;43.61224494;3.87019117
31/12/2025;01:33:56;Voiture;Circe;1025;1200;Open;43.60495377;3.9178495
31/12/2025;01:33:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:33:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
31/12/2025;01:33:56;Voiture;Sabines;167;285;Open;43.58383263;3.8602246
31/12/2025;01:33:56;Voiture;Sablassou;293;379;Open;43.63419194;3.92229536
31/12/2025;01:33:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:33:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:33:56;Voiture;Occitanie;563;615;Open;43.63456232;3.84859796
31/12/2025;01:33:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:33:56;Voiture;Charles de Gaulle;170;260;Open;43.6285421;3.8977621
31/12/2025;01:33:56;Voiture;Polygone;1701;1911;Open;43.607697;3.88515
31/12/2025;01:33:56;Voiture;Arc de Triomphe;144;440;Open;43.61100267;3.8732007
31/12/2025;01:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:43:56;Voiture;Antigone;169;239;Open;43.60871606;3.88881893
31/12/2025;01:43:56;Voiture;Comedie;431;664;Open;43.60856092;3.87976196
31/12/2025;01:43:56;Voiture;Corum;353;480;Open;43.61388821;3.88225773
31/12/2025;01:43:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
31/12/2025;01:43:56;Voiture;Foch;577;620;Open;43.61074912;3.87657084
31/12/2025;01:43:56;Voiture;Gambetta;157;452;Open;43.60695138;3.87137436
31/12/2025;01:43:56;Voiture;Gare;451;656;Open;43.604024;3.87891
31/12/2025;01:43:56;Voiture;Triangle;358;434;Open;43.60923384;3.88184418
31/12/2025;01:43:56;Voiture;Pitot;502;590;Open;43.61224494;3.87019117
31/12/2025;01:43:56;Voiture;Circe;1026;1200;Open;43.60495377;3.9178495
31/12/2025;01:43:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:43:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
31/12/2025;01:43:56;Voiture;Sabines;168;285;Open;43.58383263;3.8602246
31/12/2025;01:43:56;Voiture;Sablassou;294;379;Open;43.63419194;3.92229536
31/12/2025;01:43:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:43:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:43:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
31/12/2025;01:43:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:43:56;Voiture;Charles de Gaulle;170;260;Open;43.6285421;3.8977621
31/12/2025;01:43:56;Voiture;Polygone;1703;1911;Open;43.607697;3.88515
31/12/2025;01:43:56;Voiture;Arc de Triomphe;144;440;Open;43.61100267;3.8732007
31/12/2025;01:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;01:53:56;Voiture;Antigone;169;239;Open;43.60871606;3.88881893
31/12/2025;01:53:56;Voiture;Comedie;434;664;Open;43.60856092;3.87976196
31/12/2025;01:53:56;Voiture;Corum;353;480;Open;43.61388821;3.88225773
31/12/2025;01:53:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
31/12/2025;01:53:56;Voiture;Foch;577;620;Open;43.61074912;3.87657084
31/12/2025;01:53:56;Voiture;Gambetta;156;452;Open;43.60695138;3.87137436
31/12/2025;01:53:56;Voiture;Gare;450;656;Open;43.604024;3.87891
31/12/2025;01:53:56;Voiture;Triangle;358;434;Open;43.60923384;3.88184418
31/12/2025;01:53:56;Voiture;Pitot;502;590;Open;43.61224494;3.87019117
31/12/2025;01:53:56;Voiture;Circe;1028;1200;Open;43.60495377;3.9178495
31/12/2025;01:53:56;Voiture;Garcia Lorca;381;400;Open;43.59098509;3.8907158
31/12/2025;01:53:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
31/12/2025;01:53:56;Voiture;Sabines;169;285;Open;43.58383263;3.8602246
31/12/2025;01:53:56;Voiture;Sablassou;294;379;Open;43.63419194;3.92229536
31/12/2025;01:53:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
31/12/2025;01:53:56;Voiture;Euromedecine;177;239;Open;43.63895359;3.82772365
31/12/2025;01:53:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
31/12/2025;01:53:56;Voiture;Vicarello;42;64;Open;43.63286;3.898411
31/12/2025;01:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
31/12/2025;01:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
31/12/2025;01:53:56;Voiture;Charles de Gaulle;170;260;Open;43.6285421;3.8977621
31/12/2025;01:53:56;Voiture;Polygone;1706;1911;Open;43.607697;3.88515
31/12/2025;01:53:56;Voiture;Arc de Triomphe;144;440;Open;43.61100267;3.8732007
31/12/2025;01:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
31/12/2025;02:03:56;Voiture;Antigone;169;239;Open;43.60871606;3.88881893
31/12/2025;02:03:56;Voiture;Comedie;434;664;Open;43.60856092;3.87976196
31/12/2025;02:03:56;Voiture;Corum;353;480;Open;43.61388821;3.88225773
31/12/2025;02:03:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
31/12/2025;02:03:56;Voiture;Foch;580;620;Open;43.61074912;3.87657084
31/12/2025;02:03:56;Voiture;Gambetta;156;452;Open;43.60695138;3.87137436
31/12/2025;02:03:56;Voiture;Gare;451;656;Open;43.604024;3.87891
31/12/2025;02:03:56;Voiture;Triangle;358;434;Open;43.60923384;3.88184418
31/12/2025;02:03:56;Voiture;Pitot;502;590;Open;43.61224494;3.87019117
