Date,Heure,Type,Nom,Disponibilite,Capacite,Statut,Latitude,Longitude,Horodatage,Places_occupees,Taux_occupation_%
01/01/2026,01:13:57,Voiture,Corum,269,480,Open,43.61388821,3.88225773,2026-01-01 01:13:57,211,43.958333333333336
01/01/2026,01:13:57,Voiture,Europa,489,591,Open,43.60784971,3.89253074,2026-01-01 01:13:57,102,17.258883248730964
01/01/2026,01:13:57,Voiture,Foch,443,620,Open,43.61074912,3.87657084,2026-01-01 01:13:57,177,28.548387096774192
01/01/2026,01:13:57,Voiture,Gambetta,214,452,Open,43.60695138,3.87137436,2026-01-01 01:13:57,238,52.654867256637175
01/01/2026,01:13:57,Voiture,Gare,312,656,Open,43.604024,3.87891,2026-01-01 01:13:57,344,52.4390243902439
01/01/2026,01:13:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 01:13:57,160,36.86635944700461
01/01/2026,01:13:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 01:13:57,187,31.694915254237287
01/01/2026,01:13:57,Voiture,Circe,995,1200,Open,43.60495377,3.9178495,2026-01-01 01:13:57,205,17.083333333333332
01/01/2026,01:13:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 01:13:57,12,3.0
01/01/2026,01:13:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 01:13:57,21,6.402439024390244
01/01/2026,01:13:57,Voiture,Sabines,143,285,Open,43.58383263,3.8602246,2026-01-01 01:13:57,142,49.824561403508774
01/01/2026,01:13:57,Voiture,Sablassou,317,379,Open,43.63419194,3.92229536,2026-01-01 01:13:57,62,16.358839050131927
01/01/2026,01:13:57,Voiture,Saint Jean Le Sec,238,285,Open,43.57082225,3.8379312,2026-01-01 01:13:57,47,16.49122807017544
01/01/2026,01:13:57,Voiture,Euromedecine,169,239,Open,43.63895359,3.82772365,2026-01-01 01:13:57,70,29.288702928870293
01/01/2026,01:13:57,Voiture,Occitanie,553,615,Open,43.63456232,3.84859796,2026-01-01 01:13:57,62,10.08130081300813
01/01/2026,01:13:57,Voiture,Vicarello,40,64,Open,43.63286,3.898411,2026-01-01 01:13:57,24,37.5
01/01/2026,01:13:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 01:13:57,35,32.11009174311927
01/01/2026,01:13:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 01:13:57,245,98.0
01/01/2026,01:13:57,Voiture,Charles de Gaulle,174,260,Open,43.6285421,3.8977621,2026-01-01 01:13:57,86,33.07692307692307
01/01/2026,01:13:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 01:13:57,898,46.99110413396127
01/01/2026,01:13:57,Voiture,Arc de Triomphe,117,440,Open,43.61100267,3.8732007,2026-01-01 01:13:57,323,73.4090909090909
01/01/2026,01:13:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 01:13:57,301,60.199999999999996
01/01/2026,01:23:57,Voiture,Antigone,172,239,Open,43.60871606,3.88881893,2026-01-01 01:23:57,67,28.03347280334728
01/01/2026,01:23:57,Voiture,Comedie,235,664,Open,43.60856092,3.87976196,2026-01-01 01:23:57,429,64.60843373493977
01/01/2026,01:23:57,Voiture,Corum,276,480,Open,43.61388821,3.88225773,2026-01-01 01:23:57,204,42.5
01/01/2026,01:23:57,Voiture,Europa,489,591,Open,43.60784971,3.89253074,2026-01-01 01:23:57,102,17.258883248730964
01/01/2026,01:23:57,Voiture,Foch,461,620,Open,43.61074912,3.87657084,2026-01-01 01:23:57,159,25.645161290322584
01/01/2026,01:23:57,Voiture,Gambetta,215,452,Open,43.60695138,3.87137436,2026-01-01 01:23:57,237,52.43362831858407
01/01/2026,01:23:57,Voiture,Gare,314,656,Open,43.604024,3.87891,2026-01-01 01:23:57,342,52.13414634146341
01/01/2026,01:23:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 01:23:57,160,36.86635944700461
01/01/2026,01:23:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 01:23:57,187,31.694915254237287
01/01/2026,01:23:57,Voiture,Circe,1005,1200,Open,43.60495377,3.9178495,2026-01-01 01:23:57,195,16.25
01/01/2026,01:23:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 01:23:57,12,3.0
