Date,Heure,Type,Nom,Disponibilite,Capacite,Statut,Latitude,Longitude,Horodatage,Places_occupees,Taux_occupation_%
31/12/2025,00:13:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 00:13:56,301,60.199999999999996
31/12/2025,00:23:56,Voiture,Antigone,171,239,Open,43.60871606,3.88881893,2025-12-31 00:23:56,68,28.451882845188287
31/12/2025,00:23:56,Voiture,Comedie,392,664,Open,43.60856092,3.87976196,2025-12-31 00:23:56,272,40.963855421686745
31/12/2025,00:23:56,Voiture,Corum,341,480,Open,43.61388821,3.88225773,2025-12-31 00:23:56,139,28.958333333333336
31/12/2025,00:23:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 00:23:56,103,17.428087986463623
31/12/2025,00:23:56,Voiture,Foch,547,620,Open,43.61074912,3.87657084,2025-12-31 00:23:56,73,11.774193548387096
31/12/2025,00:23:56,Voiture,Gambetta,156,452,Open,43.60695138,3.87137436,2025-12-31 00:23:56,296,65.48672566371681
31/12/2025,00:23:56,Voiture,Gare,445,656,Open,43.604024,3.87891,2025-12-31 00:23:56,211,32.16463414634146
31/12/2025,00:23:56,Voiture,Triangle,346,434,Open,43.60923384,3.88184418,2025-12-31 00:23:56,88,20.276497695852534
31/12/2025,00:23:56,Voiture,Pitot,486,590,Open,43.61224494,3.87019117,2025-12-31 00:23:56,104,17.627118644067796
31/12/2025,00:23:56,Voiture,Circe,1009,1200,Open,43.60495377,3.9178495,2025-12-31 00:23:56,191,15.916666666666668
31/12/2025,00:23:56,Voiture,Garcia Lorca,380,400,Open,43.59098509,3.8907158,2025-12-31 00:23:56,20,5.0
31/12/2025,00:23:56,Voiture,Mosson,311,328,Open,43.61623716,3.81966554,2025-12-31 00:23:56,17,5.182926829268292
31/12/2025,00:23:56,Voiture,Sabines,162,285,Open,43.58383263,3.8602246,2025-12-31 00:23:56,123,43.15789473684211
31/12/2025,00:23:56,Voiture,Sablassou,291,379,Open,43.63419194,3.92229536,2025-12-31 00:23:56,88,23.218997361477573
31/12/2025,00:23:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 00:23:56,43,15.087719298245613
31/12/2025,00:23:56,Voiture,Euromedecine,176,239,Open,43.63895359,3.82772365,2025-12-31 00:23:56,63,26.359832635983267
31/12/2025,00:23:56,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2025-12-31 00:23:56,55,8.94308943089431
31/12/2025,00:23:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 00:23:56,22,34.375
31/12/2025,00:23:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 00:23:56,35,32.11009174311927
31/12/2025,00:23:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 00:23:56,245,98.0
31/12/2025,00:23:56,Voiture,Charles de Gaulle,172,260,Open,43.6285421,3.8977621,2025-12-31 00:23:56,88,33.84615384615385
31/12/2025,00:23:56,Voiture,Polygone,1657,1911,Open,43.607697,3.88515,2025-12-31 00:23:56,254,13.291470434327577
31/12/2025,00:23:56,Voiture,Arc de Triomphe,134,440,Open,43.61100267,3.8732007,2025-12-31 00:23:56,306,69.54545454545455
31/12/2025,00:23:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 00:23:56,301,60.199999999999996
31/12/2025,00:33:56,Voiture,Antigone,171,239,Open,43.60871606,3.88881893,2025-12-31 00:33:56,68,28.451882845188287
31/12/2025,00:33:56,Voiture,Comedie,396,664,Open,43.60856092,3.87976196,2025-12-31 00:33:56,268,40.36144578313253
31/12/2025,00:33:56,Voiture,Corum,342,480,Open,43.61388821,3.88225773,2025-12-31 00:33:56,138,28.749999999999996
31/12/2025,00:33:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 00:33:56,103,17.428087986463623
31/12/2025,00:33:56,Voiture,Foch,556,620,Open,43.61074912,3.87657084,2025-12-31 00:33:56,64,10.32258064516129
31/12/2025,00:33:56,Voiture,Gambetta,155,452,Open,43.60695138,3.87137436,2025-12-31 00:33:56,297,65.7079646017699
31/12/2025,00:33:56,Voiture,Gare,444,656,Open,43.604024,3.87891,2025-12-31 00:33:56,212,32.31707317073171
31/12/2025,00:33:56,Voiture,Triangle,350,434,Open,43.60923384,3.88184418,2025-12-31 00:33:56,84,19.35483870967742
31/12/2025,00:33:56,Voiture,Pitot,491,590,Open,43.61224494,3.87019117,2025-12-31 00:33:56,99,16.779661016949152
31/12/2025,00:33:56,Voiture,Circe,1012,1200,Open,43.60495377,3.9178495,2025-12-31 00:33:56,188,15.666666666666668
31/12/2025,00:33:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 00:33:56,19,4.75
31/12/2025,00:33:56,Voiture,Mosson,311,328,Open,43.61623716,3.81966554,2025-12-31 00:33:56,17,5.182926829268292
31/12/2025,00:33:56,Voiture,Sabines,167,285,Open,43.58383263,3.8602246,2025-12-31 00:33:56,118,41.40350877192983
31/12/2025,00:33:56,Voiture,Sablassou,291,379,Open,43.63419194,3.92229536,2025-12-31 00:33:56,88,23.218997361477573
31/12/2025,00:33:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 00:33:56,43,15.087719298245613
31/12/2025,00:33:56,Voiture,Euromedecine,176,239,Open,43.63895359,3.82772365,2025-12-31 00:33:56,63,26.359832635983267
31/12/2025,00:33:56,Voiture,Occitanie,561,615,Open,43.63456232,3.84859796,2025-12-31 00:33:56,54,8.780487804878048
31/12/2025,00:33:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 00:33:56,22,34.375
31/12/2025,00:33:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 00:33:56,35,32.11009174311927
31/12/2025,00:33:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 00:33:56,245,98.0
31/12/2025,00:33:56,Voiture,Charles de Gaulle,172,260,Open,43.6285421,3.8977621,2025-12-31 00:33:56,88,33.84615384615385
31/12/2025,00:33:56,Voiture,Polygone,1664,1911,Open,43.607697,3.88515,2025-12-31 00:33:56,247,12.925170068027212
31/12/2025,00:33:56,Voiture,Arc de Triomphe,135,440,Open,43.61100267,3.8732007,2025-12-31 00:33:56,305,69.31818181818183
31/12/2025,00:33:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 00:33:56,301,60.199999999999996
31/12/2025,00:43:56,Voiture,Antigone,170,239,Open,43.60871606,3.88881893,2025-12-31 00:43:56,69,28.870292887029287
31/12/2025,00:43:56,Voiture,Comedie,400,664,Open,43.60856092,3.87976196,2025-12-31 00:43:56,264,39.75903614457831
31/12/2025,00:43:56,Voiture,Corum,343,480,Open,43.61388821,3.88225773,2025-12-31 00:43:56,137,28.541666666666664
31/12/2025,00:43:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 00:43:56,103,17.428087986463623
31/12/2025,00:43:56,Voiture,Foch,560,620,Open,43.61074912,3.87657084,2025-12-31 00:43:56,60,9.67741935483871
31/12/2025,00:43:56,Voiture,Gambetta,156,452,Open,43.60695138,3.87137436,2025-12-31 00:43:56,296,65.48672566371681
31/12/2025,00:43:56,Voiture,Gare,444,656,Open,43.604024,3.87891,2025-12-31 00:43:56,212,32.31707317073171
31/12/2025,00:43:56,Voiture,Triangle,351,434,Open,43.60923384,3.88184418,2025-12-31 00:43:56,83,19.12442396313364
31/12/2025,00:43:56,Voiture,Pitot,494,590,Open,43.61224494,3.87019117,2025-12-31 00:43:56,96,16.271186440677965
31/12/2025,00:43:56,Voiture,Circe,1012,1200,Open,43.60495377,3.9178495,2025-12-31 00:43:56,188,15.666666666666668
31/12/2025,00:43:56,Voiture,Garcia Lorca,381,400,Open,43.59098509,3.8907158,2025-12-31 00:43:56,19,4.75
31/12/2025,00:43:56,Voiture,Mosson,313,328,Open,43.61623716,3.81966554,2025-12-31 00:43:56,15,4.573170731707317
31/12/2025,00:43:56,Voiture,Sabines,167,285,Open,43.58383263,3.8602246,2025-12-31 00:43:56,118,41.40350877192983
31/12/2025,00:43:56,Voiture,Sablassou,292,379,Open,43.63419194,3.92229536,2025-12-31 00:43:56,87,22.95514511873351
31/12/2025,00:43:56,Voiture,Saint Jean Le Sec,242,285,Open,43.57082225,3.8379312,2025-12-31 00:43:56,43,15.087719298245613
31/12/2025,00:43:56,Voiture,Euromedecine,176,239,Open,43.63895359,3.82772365,2025-12-31 00:43:56,63,26.359832635983267
